timestamp,elapsed_seconds,rss_bytes,peak_rss_bytes,process_swap_bytes,system_available_bytes,system_swap_used_bytes,load_1
2026-08-30T17:03:20.252Z,2990.149,4458598400,4515745792,0,9661980672,937984,1.21
2026-08-30T17:03:20.513Z,2990.41,4458598400,4515745792,0,9661980672,937984,1.21
2026-08-30T17:03:20.753Z,2990.65,4458598400,4515745792,0,9661980672,937984,1.21
2026-08-30T17:03:21.003Z,2990.9,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:21.253Z,2991.15,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:21.532Z,2991.429,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:21.780Z,2991.677,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:22.005Z,2991.902,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:22.266Z,2992.163,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:22.530Z,2992.427,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:22.754Z,2992.651,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:23.033Z,2992.93,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:23.264Z,2993.161,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:23.532Z,2993.429,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:23.758Z,2993.655,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:24.033Z,2993.93,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:24.258Z,2994.155,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:24.520Z,2994.417,4458598400,4515745792,0,9662132224,937984,1.21
2026-08-30T17:03:24.771Z,2994.668,4458598400,4515745792,0,9662160896,937984,1.21
2026-08-30T17:03:25.009Z,2994.906,4458598400,4515745792,0,9662160896,937984,1.21
2026-08-30T17:03:25.261Z,2995.158,4458598400,4515745792,0,9662160896,937984,1.27
2026-08-30T17:03:25.512Z,2995.409,4458598400,4515745792,0,9662160896,937984,1.27
2026-08-30T17:03:25.772Z,2995.669,4458598400,4515745792,0,9662164992,937984,1.27
2026-08-30T17:03:26.037Z,2995.934,4458598400,4515745792,0,9662164992,937984,1.27
2026-08-30T17:03:26.270Z,2996.167,4458598400,4515745792,0,9662164992,937984,1.27
2026-08-30T17:03:26.524Z,2996.421,4458598400,4515745792,0,9662164992,937984,1.27
