timestamp,elapsed_seconds,write_count,write_p50_ms,write_p95_ms,write_p99_ms,write_max_ms,listener_count,listener_p50_ms,listener_p95_ms,listener_p99_ms,listener_max_ms
2026-08-30T08:09:48.565Z,10.003,500,6.934395000338554,10.85959200002253,16.80412800051272,33.470615999773145,50,6.86888499930501,14.600569000467658,21.308715000748634,21.308715000748634
2026-08-30T08:09:58.567Z,20.004,500,7.097005000337958,10.806742999702692,17.070977998897433,34.54088499955833,50,7.022425001487136,18.32157700136304,20.442325999960303,20.442325999960303
2026-08-30T08:10:08.567Z,30.004,500,7.059135001152754,10.759452000260353,16.25007800012827,32.63032700121403,50,6.960495000705123,9.467972999438643,18.61005700007081,18.61005700007081
2026-08-30T08:10:18.567Z,40.004,500,6.938875000923872,10.982421999797225,16.81558799929917,33.47518599964678,50,7.01371500082314,9.022134000435472,21.114635000005364,21.114635000005364
2026-08-30T08:10:28.567Z,50.004,500,6.688974998891354,10.097932999953628,18.004976999014616,32.504716999828815,50,6.806855000555515,10.368793001398444,19.966485999524593,19.966485999524593
2026-08-30T08:10:38.568Z,60.005,500,6.654145000502467,10.480051999911666,17.485407000407577,33.653435999527574,50,6.8134550005197525,10.46344199962914,19.923356000334024,19.923356000334024
2026-08-30T08:10:48.568Z,70.005,500,7.260785000398755,10.848162000998855,15.089080000296235,29.968927999958396,50,7.182754999026656,8.592044001445174,17.734778000041842,17.734778000041842
2026-08-30T08:10:58.567Z,80.006,500,7.212735000997782,10.876521999016404,15.715788001194596,31.954626999795437,50,7.001255000010133,15.732808999717236,21.454214999452233,21.454214999452233
2026-08-30T08:11:08.569Z,90.007,500,6.746375000104308,11.006031999364495,15.703678999096155,29.92335900105536,50,6.826444998383522,14.759139999747276,16.294758999720216,16.294758999720216
2026-08-30T08:11:18.569Z,100.008,500,6.828745998442173,10.913651999086142,15.038929000496864,31.288998000323772,50,6.798905000090599,14.442800000309944,17.5567179992795,17.5567179992795
2026-08-30T08:11:28.571Z,110.008,501,6.599515998736024,9.764872999861836,14.734110001474619,30.11599799990654,50,6.703635999932885,15.629319000989199,21.695535000413656,21.695535000413656
2026-08-30T08:11:38.572Z,120.01,500,7.109153999015689,10.918363001197577,15.778919000178576,31.59053799882531,50,7.057484999299049,11.51503200083971,18.61269700154662,18.61269700154662
2026-08-30T08:11:48.573Z,130.01,500,6.635435000061989,10.06968299858272,15.971047999337316,31.669268000870943,50,6.879295000806451,11.838261999189854,22.189294001087546,22.189294001087546
2026-08-30T08:11:58.573Z,140.011,500,6.776535000652075,10.712712999433279,13.385600000619888,33.18607699871063,50,6.996015001088381,11.936201000586152,19.655094999819994,19.655094999819994
2026-08-30T08:12:08.573Z,150.01,500,6.668825000524521,10.695251999422908,14.602270001545548,31.804827000945807,50,6.787985999137163,14.253129998221993,17.77864699997008,17.77864699997008
2026-08-30T08:12:18.573Z,160.011,500,6.581935999915004,10.166113000363111,14.556689999997616,34.41147599928081,50,6.847315000370145,11.783831000328064,21.327075000852346,21.327075000852346
2026-08-30T08:12:28.573Z,170.01,500,6.755315998569131,10.156143000349402,14.961559001356363,35.3643439989537,50,6.899706000462174,12.248351000249386,20.421265998855233,20.421265998855233
2026-08-30T08:12:38.571Z,180.01,500,6.582654999569058,10.155292998999357,16.147609001025558,33.99338600039482,50,6.811165001243353,12.942780999466777,22.206524001434445,22.206524001434445
2026-08-30T08:12:48.573Z,190.011,500,6.533154999837279,9.729972999542952,14.05845999903977,35.718534000217915,50,6.80273599922657,14.324878999963403,30.535358998924494,30.535358998924494
2026-08-30T08:12:58.574Z,200.012,500,6.607005000114441,9.969632999971509,15.137918999418616,31.302207000553608,50,6.8603050000965595,14.927679998800159,16.854897998273373,16.854897998273373
2026-08-30T08:13:08.574Z,210.011,500,7.015184998512268,10.831792000681162,14.49184999987483,32.20271700061858,50,6.979754999279976,11.284611999988556,16.973757000640035,16.973757000640035
2026-08-30T08:13:18.573Z,220.011,500,6.65663499943912,10.197343001142144,16.86231799982488,37.669273000210524,50,6.67879500053823,11.231452001258731,26.553051000460982,26.553051000460982
2026-08-30T08:13:28.572Z,230.011,500,6.851614998653531,10.74257200025022,14.844018999487162,32.97965699993074,50,6.915955001488328,12.213421000167727,20.27076500095427,20.27076500095427
2026-08-30T08:13:38.575Z,240.014,500,6.823805000633001,10.80528200045228,14.422918999567628,34.48966499976814,50,6.969415001571178,14.611479001119733,20.88952500000596,20.88952500000596
2026-08-30T08:13:48.577Z,250.015,500,6.635516000911593,10.427542999386787,15.070918999612331,35.87035499885678,50,6.869005000218749,11.730671999976039,22.449564000591636,22.449564000591636
2026-08-30T08:13:58.577Z,260.015,500,6.738265000283718,10.58628199994564,14.555770000442863,31.43149800039828,50,6.859394999220967,11.8676120005548,18.768316000699997,18.768316000699997
2026-08-30T08:14:08.577Z,270.014,500,7.246224999427795,11.108392000198364,14.395530000329018,35.3291049990803,50,7.3415639996528625,13.830769998952746,22.85330400057137,22.85330400057137
2026-08-30T08:14:18.577Z,280.014,500,6.8569249995052814,10.750081999227405,15.311318999156356,33.4824160002172,50,7.077395001426339,11.656581999734044,21.243805000558496,21.243805000558496
2026-08-30T08:14:28.575Z,290.014,500,6.8601350001990795,10.918422000482678,14.21114999987185,33.05457600019872,50,6.969794999808073,14.496749999001622,22.454755000770092,22.454755000770092
