timestamp,elapsed_seconds,write_count,write_p50_ms,write_p95_ms,write_p99_ms,write_max_ms,listener_count,listener_p50_ms,listener_p95_ms,listener_p99_ms,listener_max_ms
2026-08-28T15:34:11.468Z,10.005,500,1.915947999998025,5.790832999999111,6.530141999999614,17.364799999999377,50,3.057286999999633,12.443005999997695,17.06634099999974,17.06634099999974
2026-08-28T15:34:21.469Z,20.006,501,1.798387000002549,5.332635000002483,6.36869200000001,34.76854100000128,50,3.0941270000002987,12.355415999998513,34.44604099999924,34.44604099999924
2026-08-28T15:34:31.468Z,30.005,500,1.754058000005898,5.0775140000005194,5.8001230000008945,21.562426000000414,50,2.8928970000051777,12.257976000000781,21.49685600000157,21.49685600000157
2026-08-28T15:34:41.470Z,40.006,500,1.7976679999992484,5.112194000001182,5.629813999999897,21.939595000003465,50,2.425217000003613,12.110316999998759,21.853965000002063,21.853965000002063
2026-08-28T15:34:51.470Z,50.007,500,1.7320479999980307,5.1297449999983655,5.637713000003714,21.594905999998446,50,2.590237000003981,12.251936000000569,21.529585999996925,21.529585999996925
2026-08-28T15:35:01.472Z,60.007,500,1.7844679999980144,5.126833999995142,6.067912999998953,23.736233000003267,50,2.852887000000919,12.374775999996928,23.665813999999955,23.665813999999955
2026-08-28T15:35:11.470Z,70.008,500,1.668997999993735,5.0157840000028955,6.346762999994098,29.40840699999535,50,2.833217000006698,12.130327000006218,35.77239899999404,35.77239899999404
2026-08-28T15:35:21.470Z,80.007,500,1.6769979999953648,4.862024000001838,5.412444000001415,25.142672000001767,50,2.8866560000024037,12.113506000008783,33.281311999991885,33.281311999991885
2026-08-28T15:35:31.471Z,90.007,500,1.713287999999011,4.888434000007692,5.567202999998699,35.86575000001176,50,2.8407460000016727,12.16447600000538,43.90017100000114,43.90017100000114
2026-08-28T15:35:41.471Z,100.008,500,1.7484880000120029,4.859803999992437,5.198323999997228,33.52134200000728,50,2.168997999993735,12.201866000003065,33.97174200000882,33.97174200000882
2026-08-28T15:35:51.472Z,110.008,500,1.747457999998005,4.92086399999971,5.627494000000297,28.018448000002536,50,2.852137000008952,12.131966999993892,36.47784900000261,36.47784900000261
2026-08-28T15:36:01.473Z,120.01,500,1.7118179999961285,4.774574999988545,5.295624000005773,26.791629999992438,50,2.7883359999977984,12.171807000006083,26.478701,26.478701
