mode,variant,sample_index,delivery_milliseconds
memory,buffering-proxy-auto-detection,52,18.900000
memory,buffering-proxy-auto-detection,53,20.200000
memory,buffering-proxy-auto-detection,54,20.600000
memory,buffering-proxy-auto-detection,55,19.900000
memory,buffering-proxy-auto-detection,56,20.400000
memory,buffering-proxy-auto-detection,57,17.000000
memory,buffering-proxy-auto-detection,58,22.000000
memory,buffering-proxy-auto-detection,59,18.200000
memory,buffering-proxy-auto-detection,60,21.400000
memory,buffering-proxy-auto-detection,61,20.400000
memory,buffering-proxy-auto-detection,62,19.200000
memory,buffering-proxy-auto-detection,63,21.900000
memory,buffering-proxy-auto-detection,64,19.000000
memory,buffering-proxy-auto-detection,65,19.600000
memory,buffering-proxy-auto-detection,66,20.800000
memory,buffering-proxy-auto-detection,67,18.900000
memory,buffering-proxy-auto-detection,68,20.100000
memory,buffering-proxy-auto-detection,69,20.600000
memory,buffering-proxy-auto-detection,70,21.200000
memory,buffering-proxy-auto-detection,71,17.500000
memory,buffering-proxy-auto-detection,72,22.200000
memory,buffering-proxy-auto-detection,73,19.400000
memory,buffering-proxy-auto-detection,74,20.200000
memory,buffering-proxy-auto-detection,75,19.500000
memory,buffering-proxy-auto-detection,76,19.600000
memory,buffering-proxy-auto-detection,77,20.200000
memory,buffering-proxy-auto-detection,78,19.600000
memory,buffering-proxy-auto-detection,79,20.900000
memory,buffering-proxy-auto-detection,80,20.100000
memory,buffering-proxy-auto-detection,81,19.300000
memory,buffering-proxy-auto-detection,82,20.500000
memory,buffering-proxy-auto-detection,83,19.700000
memory,buffering-proxy-auto-detection,84,20.300000
memory,buffering-proxy-auto-detection,85,19.300000
memory,buffering-proxy-auto-detection,86,18.900000
memory,buffering-proxy-auto-detection,87,18.900000
memory,buffering-proxy-auto-detection,88,20.300000
memory,buffering-proxy-auto-detection,89,20.400000
memory,buffering-proxy-auto-detection,90,19.100000
memory,buffering-proxy-auto-detection,91,19.700000
memory,buffering-proxy-auto-detection,92,21.300000
memory,buffering-proxy-auto-detection,93,20.800000
memory,buffering-proxy-auto-detection,94,20.700000
memory,buffering-proxy-auto-detection,95,19.400000
memory,buffering-proxy-auto-detection,96,20.800000
memory,buffering-proxy-auto-detection,97,19.500000
memory,buffering-proxy-auto-detection,98,20.600000
memory,buffering-proxy-auto-detection,99,19.800000
memory,buffering-proxy-auto-detection,100,19.300000
disk-wal,long-polling,1,21.400000
disk-wal,long-polling,2,20.000000
disk-wal,long-polling,3,14.200000
disk-wal,long-polling,4,18.400000
disk-wal,long-polling,5,18.000000
disk-wal,long-polling,6,22.200000
disk-wal,long-polling,7,19.800000
disk-wal,long-polling,8,18.000000
disk-wal,long-polling,9,21.500000
disk-wal,long-polling,10,18.500000
disk-wal,long-polling,11,23.400000
disk-wal,long-polling,12,17.200000
disk-wal,long-polling,13,19.800000
disk-wal,long-polling,14,21.000000
disk-wal,long-polling,15,17.500000
disk-wal,long-polling,16,15.600000
disk-wal,long-polling,17,16.500000
disk-wal,long-polling,18,17.800000
disk-wal,long-polling,19,22.000000
disk-wal,long-polling,20,17.800000
disk-wal,long-polling,21,15.000000
disk-wal,long-polling,22,16.000000
disk-wal,long-polling,23,11.900000
disk-wal,long-polling,24,20.000000
disk-wal,long-polling,25,22.200000
disk-wal,long-polling,26,15.000000
disk-wal,long-polling,27,11.400000
disk-wal,long-polling,28,18.600000
disk-wal,long-polling,29,12.200000
disk-wal,long-polling,30,19.400000
disk-wal,long-polling,31,14.800000
disk-wal,long-polling,32,19.800000
disk-wal,long-polling,33,18.300000
disk-wal,long-polling,34,16.100000
disk-wal,long-polling,35,12.800000
disk-wal,long-polling,36,18.000000
disk-wal,long-polling,37,14.400000
disk-wal,long-polling,38,14.200000
disk-wal,long-polling,39,12.500000
disk-wal,long-polling,40,20.900000
disk-wal,long-polling,41,17.800000
disk-wal,long-polling,42,21.500000
disk-wal,long-polling,43,18.600000
disk-wal,long-polling,44,11.000000
disk-wal,long-polling,45,17.700000
disk-wal,long-polling,46,20.500000
disk-wal,long-polling,47,20.300000
disk-wal,long-polling,48,18.900000
disk-wal,long-polling,49,12.000000
disk-wal,long-polling,50,20.400000
disk-wal,long-polling,51,19.500000
disk-wal,long-polling,52,18.200000
disk-wal,long-polling,53,13.100000
disk-wal,long-polling,54,17.900000
disk-wal,long-polling,55,20.300000
disk-wal,long-polling,56,18.900000
disk-wal,long-polling,57,21.300000
disk-wal,long-polling,58,19.500000
disk-wal,long-polling,59,19.900000
disk-wal,long-polling,60,20.300000
disk-wal,long-polling,61,19.900000
disk-wal,long-polling,62,19.500000
disk-wal,long-polling,63,16.100000
disk-wal,long-polling,64,21.900000
disk-wal,long-polling,65,15.200000
disk-wal,long-polling,66,17.700000
disk-wal,long-polling,67,21.400000
disk-wal,long-polling,68,17.900000
disk-wal,long-polling,69,11.700000
disk-wal,long-polling,70,19.400000
disk-wal,long-polling,71,18.600000
disk-wal,long-polling,72,12.400000
disk-wal,long-polling,73,20.300000
disk-wal,long-polling,74,18.000000
disk-wal,long-polling,75,21.200000
disk-wal,long-polling,76,19.700000
disk-wal,long-polling,77,21.100000
disk-wal,long-polling,78,21.300000
disk-wal,long-polling,79,19.300000
disk-wal,long-polling,80,18.600000
disk-wal,long-polling,81,18.700000
disk-wal,long-polling,82,19.900000
disk-wal,long-polling,83,20.400000
disk-wal,long-polling,84,21.300000
disk-wal,long-polling,85,20.100000
disk-wal,long-polling,86,20.300000
disk-wal,long-polling,87,20.000000
disk-wal,long-polling,88,22.000000
disk-wal,long-polling,89,21.000000
disk-wal,long-polling,90,17.000000
disk-wal,long-polling,91,19.800000
disk-wal,long-polling,92,20.900000
disk-wal,long-polling,93,19.100000
disk-wal,long-polling,94,19.900000
disk-wal,long-polling,95,19.600000
disk-wal,long-polling,96,20.700000
disk-wal,long-polling,97,19.000000
disk-wal,long-polling,98,19.700000
disk-wal,long-polling,99,19.900000
disk-wal,long-polling,100,20.300000
disk-wal,streaming,1,13.300000
disk-wal,streaming,2,17.800000
disk-wal,streaming,3,20.000000
disk-wal,streaming,4,20.500000
disk-wal,streaming,5,18.600000
disk-wal,streaming,6,20.900000
disk-wal,streaming,7,11.000000
disk-wal,streaming,8,17.800000
disk-wal,streaming,9,13.500000
disk-wal,streaming,10,16.700000
disk-wal,streaming,11,13.100000
disk-wal,streaming,12,17.200000
disk-wal,streaming,13,10.900000
disk-wal,streaming,14,8.500000
disk-wal,streaming,15,10.900000
disk-wal,streaming,16,11.700000
disk-wal,streaming,17,17.400000
disk-wal,streaming,18,11.700000
disk-wal,streaming,19,11.300000
disk-wal,streaming,20,17.600000
disk-wal,streaming,21,11.800000
disk-wal,streaming,22,17.800000
disk-wal,streaming,23,12.900000
disk-wal,streaming,24,17.600000
disk-wal,streaming,25,13.200000
disk-wal,streaming,26,16.900000
disk-wal,streaming,27,13.000000
disk-wal,streaming,28,17.100000
disk-wal,streaming,29,12.100000
disk-wal,streaming,30,17.000000
disk-wal,streaming,31,12.100000
disk-wal,streaming,32,18.500000
disk-wal,streaming,33,11.800000
disk-wal,streaming,34,18.400000
disk-wal,streaming,35,13.400000
disk-wal,streaming,36,15.800000
disk-wal,streaming,37,12.200000
disk-wal,streaming,38,18.100000
disk-wal,streaming,39,12.600000
disk-wal,streaming,40,17.500000
disk-wal,streaming,41,12.500000
disk-wal,streaming,42,17.500000
disk-wal,streaming,43,13.000000
disk-wal,streaming,44,16.700000
disk-wal,streaming,45,12.400000
disk-wal,streaming,46,17.700000
disk-wal,streaming,47,12.500000
disk-wal,streaming,48,17.100000
disk-wal,streaming,49,12.000000
disk-wal,streaming,50,18.000000
disk-wal,streaming,51,12.300000
disk-wal,streaming,52,18.300000
disk-wal,streaming,53,12.200000
disk-wal,streaming,54,17.600000
disk-wal,streaming,55,12.600000
disk-wal,streaming,56,17.600000
disk-wal,streaming,57,11.600000
disk-wal,streaming,58,17.500000
disk-wal,streaming,59,12.000000
disk-wal,streaming,60,12.300000
disk-wal,streaming,61,16.800000
disk-wal,streaming,62,12.600000
disk-wal,streaming,63,17.200000
disk-wal,streaming,64,12.200000
disk-wal,streaming,65,17.700000
disk-wal,streaming,66,12.300000
