timestamp,elapsed_seconds,write_count,write_p50_ms,write_p95_ms,write_p99_ms,write_max_ms,listener_count,listener_p50_ms,listener_p95_ms,listener_p99_ms,listener_max_ms
2026-08-29T11:50:37.606Z,10.005,500,7.132443999988027,11.623580000014044,17.400505000026897,28.932036000012886,50,10.701100999955088,12.004409999994095,16.53618599998299,16.53618599998299
2026-08-29T11:50:47.608Z,20.006,500,6.8881239999318495,10.717060999944806,17.70693499990739,56.74390199990012,50,10.595291000092402,11.876189999980852,36.6795090000378,36.6795090000378
2026-08-29T11:50:57.608Z,30.006,500,6.997544000041671,11.47252000006847,15.853157000034116,42.03545500000473,50,10.51428100001067,11.983609999995679,12.290109999943525,12.290109999943525
2026-08-29T11:51:07.607Z,40.006,500,7.909133000066504,11.693010000046343,15.656325999996625,24.858689000015147,50,10.541571000008844,12.138829999952577,12.816079000011086,12.816079000011086
2026-08-29T11:51:17.609Z,50.007,500,7.020553999929689,11.198520999983884,13.608269000076689,25.772858999902382,50,10.621491000056267,12.145449999952689,13.809418000048026,13.809418000048026
2026-08-29T11:51:27.608Z,60.006,500,7.313053000019863,11.502210000064224,15.692446999950334,28.095946000074036,50,10.597020999994129,11.993259999901056,13.503217999939807,13.503217999939807
2026-08-29T11:51:37.609Z,70.006,500,7.03857400000561,11.316920000012033,16.23794599995017,27.877737000002526,50,10.55058099993039,11.959990000003017,12.48664999997709,12.48664999997709
2026-08-29T11:51:47.608Z,80.006,500,7.702503000036813,11.407050000037998,15.56669700006023,21.745911999954842,50,10.501291000051424,11.690250999992713,16.13125700003002,16.13125700003002
2026-08-29T11:51:57.609Z,90.006,500,7.250863999943249,11.375889999908395,14.998806999996305,24.984258999931626,50,10.607351000071503,12.316239999956451,21.905970999971032,21.905970999971032
2026-08-29T11:52:07.609Z,100.006,500,7.075314000016078,11.174700999981724,16.757496000034735,32.142152999993414,50,10.460501000052318,12.00942000001669,12.099579999921843,12.099579999921843
2026-08-29T11:52:17.610Z,110.006,500,6.849835000000894,10.727860999992117,17.350505000096746,32.581033000024036,50,10.62749100010842,12.096699999994598,33.01280200004112,33.01280200004112
2026-08-29T11:52:27.610Z,120.007,500,7.651603000005707,11.191860000020824,13.455377999925986,29.944704000023194,50,10.53102100000251,12.0709799999604,21.61067099997308,21.61067099997308
2026-08-29T11:52:37.610Z,130.007,500,7.139464000007138,11.223559999954887,20.821782000013627,41.36955499998294,50,10.9039009999251,11.937349000014365,20.982491999980994,20.982491999980994
2026-08-29T11:52:47.610Z,140.007,500,7.203993999981321,11.643680000095628,18.229243999929167,35.03353000001516,50,10.857030999963172,12.210909000015818,35.18281099991873,35.18281099991873
2026-08-29T11:52:57.610Z,150.007,500,6.82147399999667,10.461740999948233,13.136269000009634,28.57286600000225,50,10.757730999961495,11.945369999972172,16.56584599998314,16.56584599998314
2026-08-29T11:53:07.610Z,160.008,501,7.241553999949247,11.341350000002421,15.999936999985948,26.812908000079915,50,10.744030999951065,12.023609999916516,13.129768999991938,13.129768999991938
2026-08-29T11:53:17.610Z,170.009,500,7.65673299995251,11.17013099999167,14.06178800005,22.668970999890007,50,10.487230999977328,11.866459999931976,12.430379000026733,12.430379000026733
2026-08-29T11:53:27.610Z,180.008,499,6.906053999904543,11.207831000094302,14.918887999956496,21.724500999902375,50,10.535791000002064,11.946490000002086,12.15969999996014,12.15969999996014
2026-08-29T11:53:37.611Z,190.008,501,6.9986140000401065,11.149601000011899,15.113717000000179,42.60617399995681,50,10.639260999974795,12.015400000032969,13.83601800003089,13.83601800003089
2026-08-29T11:53:47.611Z,200.008,500,7.83899299998302,11.494390000007115,21.80583199998364,53.46668499999214,50,10.733471000101417,12.03449999995064,12.185380000039004,12.185380000039004
2026-08-29T11:53:57.610Z,210.008,500,7.054053999949247,11.01080099993851,13.922978999908082,22.090251000015996,50,10.643171000061557,11.838059999980032,15.14476699999068,15.14476699999068
2026-08-29T11:54:07.610Z,220.008,499,7.683783999993466,11.347460999968462,16.712565999943763,29.035954999970272,50,10.591980999917723,11.900709999958053,29.397955000051297,29.397955000051297
2026-08-29T11:54:17.609Z,230.008,501,6.767295000026934,10.368070999975316,16.266395999933593,23.07419099996332,50,10.649170999997295,12.06210999994073,12.357108999975026,12.357108999975026
2026-08-29T11:54:27.613Z,240.011,500,6.897804999956861,10.855720999999903,14.235357999918051,26.18705800001044,50,10.547091000014916,11.810760000022128,14.077378000016324,14.077378000016324
2026-08-29T11:54:37.614Z,250.011,500,6.994573999894783,10.820870000054128,14.280347000109032,22.48737099999562,50,10.518011000007391,11.97886999999173,13.673678999999538,13.673678999999538
2026-08-29T11:54:47.614Z,260.011,500,7.005254000076093,11.165280999965034,14.901537999976426,36.380969000048935,50,10.69635099999141,11.701329999952577,12.47401899995748,12.47401899995748
2026-08-29T11:54:57.612Z,270.011,500,7.125363999977708,11.268710999982432,15.506496999994852,25.743138000019826,50,10.836010999977589,12.068399999989197,13.067839000024833,13.067839000024833
2026-08-29T11:55:07.612Z,280.011,500,7.5156029999488965,10.891441000043415,13.391919000074267,24.774969000020064,50,10.711480999947526,11.95488000009209,12.183058999944478,12.183058999944478
2026-08-29T11:55:17.613Z,290.011,500,7.162534000002779,11.069100999971852,13.487089000060223,25.49406799999997,50,10.741991000017151,12.129150000051595,12.818828999996185,12.818828999996185
2026-08-29T11:55:27.612Z,300.011,500,7.332202999969013,11.28771099995356,14.632357000024058,23.66188999998849,50,10.704371000058018,11.995950000011362,15.019656999967992,15.019656999967992
2026-08-29T11:55:37.614Z,310.011,500,7.061844000010751,11.002081000013277,13.173039000015706,22.048521000077017,50,10.777551000006497,11.834849999984726,12.211629000026733,12.211629000026733
2026-08-29T11:55:47.614Z,320.012,500,6.903874000068754,11.046060999971814,13.377988999942318,23.378081000060774,50,10.750831000041217,11.932509999955073,12.212149000028148,12.212149000028148
2026-08-29T11:55:57.614Z,330.012,500,7.402024000068195,11.289040000061505,16.70132599992212,23.149501000065356,50,10.728040999965742,12.180430000065826,17.272684999974445,17.272684999974445
2026-08-29T11:56:07.614Z,340.011,500,7.253183999913745,10.780310000060126,12.894069000030868,21.999851000029594,50,10.740030999993905,11.869749999954365,12.110570000018924,12.110570000018924
2026-08-29T11:56:17.614Z,350.012,500,7.03010400000494,10.96928000007756,13.271828999975696,22.39452099998016,50,10.60819099994842,11.889830000000075,12.77474899997469,12.77474899997469
2026-08-29T11:56:27.613Z,360.012,500,6.869913999922574,11.031981000094675,19.660592999891378,38.45538800000213,50,10.746821000007913,11.935010000015609,14.014028000063263,14.014028000063263
2026-08-29T11:56:37.615Z,370.012,500,6.68057399999816,10.502091999980621,13.260018999921158,23.827820000005886,50,10.690331000019796,12.025400000042282,22.803471000050195,22.803471000050195
2026-08-29T11:56:47.614Z,380.012,500,7.046273999963887,11.034420000039972,12.791789000038989,22.06498200003989,50,10.868420000071637,11.898889999953099,11.966119999997318,11.966119999997318
2026-08-29T11:56:57.615Z,390.013,500,6.8889239999698475,10.903060999931768,14.90429800003767,24.529699999955483,50,10.705230999970809,12.062719999928959,15.230427999980748,15.230427999980748
2026-08-29T11:57:07.615Z,400.013,500,6.698554000002332,10.763931000023149,13.67955899995286,24.643919999944046,50,10.781141000101343,11.922940000076778,13.785458000027575,13.785458000027575
2026-08-29T11:57:17.615Z,410.012,500,6.786455000052229,10.644831000012346,13.589157999958843,25.0914079999784,50,10.029321999987587,11.84973999997601,11.934219000046141,11.934219000046141
2026-08-29T11:57:27.615Z,420.013,500,7.730344000039622,11.213070999947377,14.442367999930866,21.713742000050843,50,10.774390999926254,12.006350000039674,14.382867999956943,14.382867999956943
2026-08-29T11:57:37.615Z,430.013,500,7.354903999948874,11.086020000046119,14.075767999980599,24.446808999986388,50,10.708831000025384,12.024749999982305,13.625488999998197,13.625488999998197
2026-08-29T11:57:47.615Z,440.013,500,6.737353999982588,10.605081000016071,14.17523799999617,25.16517799999565,50,10.763401000062004,12.00397000007797,16.117136999964714,16.117136999964714
2026-08-29T11:57:57.616Z,450.013,500,7.046094000106677,10.953251000028104,14.271157999988645,29.40790500002913,50,10.849700000020675,15.50730699999258,21.739422000013292,21.739422000013292
2026-08-29T11:58:07.616Z,460.013,500,6.915034000063315,10.91889099997934,22.305890999967232,82.85582000005525,50,10.757621000055224,12.113898999989033,13.385728999972343,13.385728999972343
2026-08-29T11:58:17.615Z,470.013,500,6.872554000001401,10.984681000001729,15.308836999931373,23.995678999926895,50,10.058122000074945,11.777480000047944,15.9969469999196,15.9969469999196
2026-08-29T11:58:27.614Z,480.014,500,6.288025000016205,10.019911999930628,13.49222900008317,17.1241849999642,50,10.27435099997092,12.008859999943525,14.038958000019193,14.038958000019193
2026-08-29T11:58:37.614Z,490.013,500,3.6376660000532866,6.955413999967277,7.846292999922298,15.109626999939792,50,9.974461999954656,11.879129000008106,12.134739000000991,12.134739000000991
2026-08-29T11:58:47.613Z,500.012,500,3.7014870001003146,7.123363999999128,9.698810999980196,23.71481000003405,50,9.99669200007338,11.932360999984667,12.074118999997154,12.074118999997154
2026-08-29T11:58:57.614Z,510.014,500,3.647916999994777,6.898244000039995,8.359692999976687,17.352065000100993,50,10.453622000059113,11.983650000067428,12.011389999999665,12.011389999999665
2026-08-29T11:59:07.614Z,520.013,500,3.6826469999505207,6.966203999938443,8.24345299997367,17.936604999937117,50,9.968481999938376,11.942629999946803,12.146949000074528,12.146949000074528
