timestamp,elapsed_seconds,rss_bytes,peak_rss_bytes,process_swap_bytes,system_available_bytes,system_swap_used_bytes,load_1
2026-08-30T12:09:56.564Z,16.042,254869504,272117760,0,13574483968,942080,1.01
2026-08-30T12:09:56.813Z,16.291,272441344,272441344,0,13551730688,942080,1.01
2026-08-30T12:09:57.067Z,16.545,272470016,272470016,0,13578780672,942080,1.01
2026-08-30T12:09:57.317Z,16.795,256065536,272117760,0,13591871488,942080,1.01
2026-08-30T12:09:57.563Z,17.041,256073728,272117760,0,13587136512,942080,1.01
2026-08-30T12:09:57.814Z,17.292,256028672,272117760,0,13596958720,942080,1.01
2026-08-30T12:09:58.174Z,17.652,256028672,272117760,0,13597609984,942080,1.01
2026-08-30T12:09:58.425Z,17.903,272490496,272490496,0,13595336704,942080,1.01
2026-08-30T12:09:58.908Z,18.386,272490496,272490496,0,13595344896,942080,1.01
2026-08-30T12:09:59.158Z,18.636,256077824,272117760,0,13599887360,942080,1.01
2026-08-30T12:09:59.666Z,19.144,256077824,272117760,0,13599625216,942080,1.01
2026-08-30T12:09:59.912Z,19.39,272470016,272470016,0,13596229632,942080,1.01
2026-08-30T12:10:00.167Z,19.645,256069632,272117760,0,13611802624,942080,1.01
2026-08-30T12:10:00.869Z,20.347,256069632,272117760,0,13611085824,942080,1.01
2026-08-30T12:10:01.119Z,20.597,272457728,272457728,0,13579616256,942080,1.01
2026-08-30T12:10:01.367Z,20.845,256036864,272117760,0,13584830464,942080,1.01
2026-08-30T12:10:01.617Z,21.095,256036864,272117760,0,13580926976,942080,1.17
2026-08-30T12:10:01.868Z,21.346,256036864,272117760,0,13580668928,942080,1.17
2026-08-30T12:10:02.123Z,21.601,272482304,272482304,0,13596327936,942080,1.17
2026-08-30T12:10:02.403Z,21.881,272482304,272482304,0,13606240256,942080,1.17
2026-08-30T12:10:02.655Z,22.133,256069632,272117760,0,13622239232,942080,1.17
2026-08-30T12:10:03.148Z,22.626,256069632,272117760,0,13622198272,942080,1.17
2026-08-30T12:10:03.403Z,22.881,272404480,272404480,0,13597630464,942080,1.17
2026-08-30T12:10:03.648Z,23.126,256004096,272117760,0,13602029568,942080,1.17
2026-08-30T12:10:04.278Z,23.756,256004096,272117760,0,13602029568,942080,1.17
2026-08-30T12:10:04.533Z,24.011,272379904,272379904,0,13599739904,942080,1.17
2026-08-30T12:10:04.777Z,24.255,255975424,272117760,0,13599670272,942080,1.17
2026-08-30T12:10:05.402Z,24.88,255975424,272117760,0,13605855232,942080,1.17
2026-08-30T12:10:05.653Z,25.131,272416768,272416768,0,13603479552,942080,1.17
2026-08-30T12:10:05.901Z,25.379,256004096,272117760,0,13607972864,942080,1.17
2026-08-30T12:10:06.526Z,26.004,256004096,272117760,0,13607972864,942080,1.4
2026-08-30T12:10:06.780Z,26.258,272379904,272379904,0,13610561536,942080,1.4
2026-08-30T12:10:07.029Z,26.507,244334592,272117760,0,13638217728,942080,1.4
2026-08-30T12:10:07.276Z,26.754,255967232,272117760,0,13606055936,942080,1.4
2026-08-30T12:10:07.526Z,27.004,255938560,272117760,0,13624115200,942080,1.4
2026-08-30T12:10:07.779Z,27.257,255901696,272117760,0,13607043072,942080,1.4
2026-08-30T12:10:08.027Z,27.505,272355328,272355328,0,13605081088,942080,1.4
2026-08-30T12:10:08.277Z,27.755,272338944,272338944,0,13612240896,942080,1.4
2026-08-30T12:10:08.529Z,28.007,251748352,272117760,0,13635297280,942080,1.4
2026-08-30T12:10:08.780Z,28.258,245223424,272117760,0,13625360384,942080,1.4
2026-08-30T12:10:09.030Z,28.508,255938560,272117760,0,13612404736,942080,1.4
2026-08-30T12:10:09.280Z,28.758,255938560,272117760,0,13629288448,942080,1.4
2026-08-30T12:10:09.526Z,29.004,255909888,272117760,0,13612994560,942080,1.4
2026-08-30T12:10:09.777Z,29.255,272351232,272351232,0,13620678656,942080,1.4
2026-08-30T12:10:10.027Z,29.505,272384000,272384000,0,13612351488,942080,1.4
2026-08-30T12:10:10.277Z,29.755,251301888,272117760,0,13631361024,942080,1.4
2026-08-30T12:10:10.528Z,30.006,255926272,272117760,0,13618802688,942080,1.4
2026-08-30T12:10:10.779Z,30.257,256004096,272117760,0,13607374848,942080,1.4
2026-08-30T12:10:11.030Z,30.508,255967232,272117760,0,13592989696,942080,1.4
2026-08-30T12:10:11.280Z,30.758,256008192,272117760,0,13592358912,942080,1.4
2026-08-30T12:10:11.532Z,31.01,272404480,272404480,0,13601861632,942080,1.37
2026-08-30T12:10:11.780Z,31.258,251924480,272117760,0,13620858880,942080,1.37
2026-08-30T12:10:12.030Z,31.508,246116352,272117760,0,13644828672,942080,1.37
2026-08-30T12:10:12.281Z,31.759,256004096,272117760,0,13617238016,942080,1.37
2026-08-30T12:10:12.532Z,32.01,256004096,272117760,0,13601292288,942080,1.37
2026-08-30T12:10:12.783Z,32.261,255967232,272117760,0,13599449088,942080,1.37
2026-08-30T12:10:13.029Z,32.507,272416768,272416768,0,13605920768,942080,1.37
2026-08-30T12:10:13.282Z,32.76,258322432,272117760,0,13646635008,942080,1.37
2026-08-30T12:10:13.532Z,33.01,256004096,272117760,0,13636009984,942080,1.37
2026-08-30T12:10:13.778Z,33.256,255975424,272117760,0,13638782976,942080,1.37
2026-08-30T12:10:14.036Z,33.514,256016384,272117760,0,13637443584,942080,1.37
2026-08-30T12:10:14.282Z,33.76,272379904,272379904,0,13627502592,942080,1.37
2026-08-30T12:10:14.592Z,34.07,245481472,272117760,0,13653274624,942080,1.37
2026-08-30T12:10:14.818Z,34.296,252280832,272117760,0,13614288896,942080,1.37
2026-08-30T12:10:15.075Z,34.553,254660608,272117760,0,13586751488,942080,1.37
2026-08-30T12:10:15.326Z,34.804,255504384,272117760,0,13634711552,942080,1.37
2026-08-30T12:10:15.571Z,35.049,255766528,272117760,0,13640622080,942080,1.37
2026-08-30T12:10:15.827Z,35.305,255827968,272117760,0,13635244032,942080,1.37
2026-08-30T12:10:16.083Z,35.561,255901696,272117760,0,13623443456,942080,1.37
2026-08-30T12:10:16.320Z,35.798,255922176,272117760,0,13635715072,942080,1.37
2026-08-30T12:10:16.579Z,36.057,255627264,272117760,0,13615222784,942080,1.42
2026-08-30T12:10:16.835Z,36.313,255676416,272117760,0,13628874752,942080,1.42
2026-08-30T12:10:17.094Z,36.572,255688704,272117760,0,13627224064,942080,1.42
2026-08-30T12:10:17.337Z,36.815,255729664,272117760,0,13626679296,942080,1.42
2026-08-30T12:10:17.589Z,37.067,255315968,272117760,0,13626097664,942080,1.42
2026-08-30T12:10:17.665Z,37.143,255315968,272117760,0,13627404288,942080,1.42
