mode,variant,sample_index,delivery_milliseconds
disk-wal,buffering-proxy-auto-detection,34,13.900000
disk-wal,buffering-proxy-auto-detection,35,14.100000
disk-wal,buffering-proxy-auto-detection,36,15.100000
disk-wal,buffering-proxy-auto-detection,37,16.800000
disk-wal,buffering-proxy-auto-detection,38,14.900000
disk-wal,buffering-proxy-auto-detection,39,16.200000
disk-wal,buffering-proxy-auto-detection,40,17.100000
disk-wal,buffering-proxy-auto-detection,41,17.000000
disk-wal,buffering-proxy-auto-detection,42,15.100000
disk-wal,buffering-proxy-auto-detection,43,17.400000
disk-wal,buffering-proxy-auto-detection,44,16.500000
disk-wal,buffering-proxy-auto-detection,45,17.200000
disk-wal,buffering-proxy-auto-detection,46,15.900000
disk-wal,buffering-proxy-auto-detection,47,18.100000
disk-wal,buffering-proxy-auto-detection,48,17.300000
disk-wal,buffering-proxy-auto-detection,49,17.900000
disk-wal,buffering-proxy-auto-detection,50,17.900000
disk-wal,buffering-proxy-auto-detection,51,18.100000
disk-wal,buffering-proxy-auto-detection,52,18.400000
disk-wal,buffering-proxy-auto-detection,53,17.700000
disk-wal,buffering-proxy-auto-detection,54,16.900000
disk-wal,buffering-proxy-auto-detection,55,17.700000
disk-wal,buffering-proxy-auto-detection,56,17.500000
disk-wal,buffering-proxy-auto-detection,57,18.900000
disk-wal,buffering-proxy-auto-detection,58,17.600000
disk-wal,buffering-proxy-auto-detection,59,17.100000
disk-wal,buffering-proxy-auto-detection,60,18.000000
disk-wal,buffering-proxy-auto-detection,61,18.000000
disk-wal,buffering-proxy-auto-detection,62,18.000000
disk-wal,buffering-proxy-auto-detection,63,18.300000
disk-wal,buffering-proxy-auto-detection,64,17.800000
disk-wal,buffering-proxy-auto-detection,65,18.100000
disk-wal,buffering-proxy-auto-detection,66,18.100000
disk-wal,buffering-proxy-auto-detection,67,19.200000
disk-wal,buffering-proxy-auto-detection,68,19.600000
disk-wal,buffering-proxy-auto-detection,69,19.300000
disk-wal,buffering-proxy-auto-detection,70,18.800000
disk-wal,buffering-proxy-auto-detection,71,19.000000
disk-wal,buffering-proxy-auto-detection,72,18.900000
disk-wal,buffering-proxy-auto-detection,73,18.000000
disk-wal,buffering-proxy-auto-detection,74,17.900000
disk-wal,buffering-proxy-auto-detection,75,18.100000
disk-wal,buffering-proxy-auto-detection,76,17.900000
disk-wal,buffering-proxy-auto-detection,77,18.700000
disk-wal,buffering-proxy-auto-detection,78,18.700000
disk-wal,buffering-proxy-auto-detection,79,18.900000
disk-wal,buffering-proxy-auto-detection,80,19.000000
disk-wal,buffering-proxy-auto-detection,81,18.900000
disk-wal,buffering-proxy-auto-detection,82,19.100000
disk-wal,buffering-proxy-auto-detection,83,19.400000
disk-wal,buffering-proxy-auto-detection,84,19.900000
disk-wal,buffering-proxy-auto-detection,85,18.700000
disk-wal,buffering-proxy-auto-detection,86,19.400000
disk-wal,buffering-proxy-auto-detection,87,18.700000
disk-wal,buffering-proxy-auto-detection,88,19.000000
disk-wal,buffering-proxy-auto-detection,89,19.000000
disk-wal,buffering-proxy-auto-detection,90,19.100000
disk-wal,buffering-proxy-auto-detection,91,18.900000
disk-wal,buffering-proxy-auto-detection,92,19.100000
disk-wal,buffering-proxy-auto-detection,93,18.900000
disk-wal,buffering-proxy-auto-detection,94,24.300000
disk-wal,buffering-proxy-auto-detection,95,19.800000
disk-wal,buffering-proxy-auto-detection,96,20.200000
disk-wal,buffering-proxy-auto-detection,97,19.900000
disk-wal,buffering-proxy-auto-detection,98,18.900000
disk-wal,buffering-proxy-auto-detection,99,19.600000
disk-wal,buffering-proxy-auto-detection,100,18.300000
