timestamp,elapsed_seconds,rss_bytes,peak_rss_bytes,process_swap_bytes,pss_bytes,anonymous_bytes,private_clean_bytes,private_dirty_bytes,shared_clean_bytes,shared_dirty_bytes,lazy_free_bytes,anonymous_huge_pages_bytes,system_available_bytes,system_swap_used_bytes,load_1
2026-08-30T12:13:27.588Z,0.038,1341427712,1341427712,0,1338529792,1317949440,20467712,1317982208,2981888,0,0,0,12362993664,942080,2.05
2026-08-30T12:13:37.613Z,10.063,1348120576,1348120576,0,1345218560,1324638208,20467712,1324670976,2981888,0,0,0,12351909888,942080,1.73
2026-08-30T12:13:47.614Z,20.064,1359839232,1359839232,0,1357047808,1336467456,20467712,1336500224,2981888,0,0,0,12346810368,942080,1.54
2026-08-30T12:13:57.594Z,30.044,1386799104,1386799104,0,1383946240,1363365888,20467712,1363398656,2981888,0,0,0,12314124288,942080,1.31
2026-08-30T12:14:07.614Z,40.064,1413009408,1414017024,0,1410181120,1389600768,20467712,1389633536,2981888,0,0,0,12281245696,942080,1.59
2026-08-30T12:14:17.619Z,50.069,1435484160,1435484160,0,1432582144,1412001792,20467712,1412034560,2981888,0,0,0,12446494720,942080,1.34
2026-08-30T12:14:27.614Z,60.064,1439219712,1439358976,0,1436211200,1415630848,20467712,1415663616,2981888,0,0,0,12444692480,942080,1.13
2026-08-30T12:14:37.596Z,70.046,1439158272,1439358976,0,1436256256,1415675904,20467712,1415708672,2981888,0,0,0,12444233728,942080,0.96
2026-08-30T12:14:47.614Z,80.064,1457561600,1457561600,0,1454729216,1434148864,20467712,1434181632,2981888,0,0,0,12424433664,942080,0.97
2026-08-30T12:14:57.609Z,90.059,1482448896,1482448896,0,1479596032,1459015680,20467712,1459048448,2981888,0,0,0,12396879872,942080,0.89
2026-08-30T12:15:07.617Z,100.067,1506562048,1506562048,0,1503770624,1483190272,20467712,1483223040,2981888,0,0,0,12368781312,942080,0.75
2026-08-30T12:15:17.615Z,110.065,1530703872,1530703872,0,1527904256,1507323904,20467712,1507356672,2981888,0,0,0,12351565824,942080,0.64
2026-08-30T12:15:27.625Z,120.075,1553854464,1556578304,0,1551172608,1530593280,20467712,1530626048,2981888,0,0,0,12326854656,942080,0.54
2026-08-30T12:15:37.619Z,130.069,1577041920,1577041920,0,1574245376,1553666048,20467712,1553698816,2981888,0,0,0,12295897088,942080,0.46
2026-08-30T12:15:47.620Z,140.07,1600987136,1600987136,0,1598194688,1577615360,20467712,1577648128,2981888,0,0,0,12274225152,942080,0.47
2026-08-30T12:15:57.621Z,150.071,1652510720,1652510720,0,1649677312,1629097984,20467712,1629130752,2981888,0,0,0,12108423168,942080,0.39
2026-08-30T12:16:07.625Z,160.075,1653178368,1653178368,0,1650275328,1629696000,20467712,1629728768,2981888,0,0,0,12110147584,942080,0.33
2026-08-30T12:16:17.624Z,170.074,1653202944,1653202944,0,1650299904,1629720576,20467712,1629753344,2981888,0,0,0,12109869056,942080,0.36
2026-08-30T12:16:27.624Z,180.074,1653329920,1653329920,0,1650426880,1629847552,20467712,1629880320,2981888,0,0,0,12108476416,942080,0.31
2026-08-30T12:16:37.619Z,190.069,1654198272,1654198272,0,1651295232,1630715904,20467712,1630748672,2981888,0,0,0,12107501568,942080,0.33
2026-08-30T12:16:47.622Z,200.072,1654255616,1654255616,0,1651352576,1630773248,20467712,1630806016,2981888,0,0,0,12107501568,942080,0.28
2026-08-30T12:16:57.625Z,210.075,1654161408,1654161408,0,1651258368,1630679040,20467712,1630711808,2981888,0,0,0,12107505664,942080,0.24
