timestamp,elapsed_seconds,rss_bytes,peak_rss_bytes,process_swap_bytes,system_available_bytes,system_swap_used_bytes,load_1
2026-08-30T17:53:05.647Z,15.278,8183500800,8186159104,0,5824917504,41652224,3.32
2026-08-30T17:53:05.937Z,15.568,8184279040,8186159104,0,5819891712,39841792,3.22
2026-08-30T17:53:06.188Z,15.819,8185040896,8186159104,0,5826494464,39542784,3.22
2026-08-30T17:53:06.425Z,16.056,8187830272,8187830272,0,5974077440,39448576,3.22
2026-08-30T17:53:06.680Z,16.311,8188653568,8188653568,0,5965955072,39251968,3.22
2026-08-30T17:53:06.917Z,16.548,8191918080,8191918080,0,5946953728,39129088,3.22
2026-08-30T17:53:07.189Z,16.82,8203370496,8203370496,0,5948563456,39129088,3.22
2026-08-30T17:53:07.443Z,17.074,8238305280,8238305280,0,5911969792,39129088,3.22
2026-08-30T17:53:07.750Z,17.381,8240021504,8240021504,0,5906399232,35524608,3.22
2026-08-30T17:53:07.974Z,17.605,8242520064,8245260288,0,5894627328,35516416,3.22
2026-08-30T17:53:08.220Z,17.851,8246202368,8246202368,0,5894287360,35491840,3.22
2026-08-30T17:53:08.437Z,18.068,8248156160,8248156160,0,5892321280,35479552,3.22
2026-08-30T17:53:08.757Z,18.388,8318832640,8318832640,0,5810958336,35479552,3.22
2026-08-30T17:53:09.009Z,18.64,8363077632,8363077632,0,5772734464,35479552,3.22
2026-08-30T17:53:09.278Z,18.909,8363253760,8363253760,0,5774172160,35467264,3.22
2026-08-30T17:53:09.525Z,19.156,8363593728,8363593728,0,5788774400,35385344,3.22
2026-08-30T17:53:09.778Z,19.409,8367284224,8368062464,0,5782605824,35176448,3.22
2026-08-30T17:53:10.014Z,19.645,8370855936,8370855936,0,5776670720,35164160,3.22
2026-08-30T17:53:10.270Z,19.901,8371081216,8371081216,0,5776781312,35164160,3.22
2026-08-30T17:53:10.515Z,20.146,8371277824,8371277824,0,5775851520,35164160,3.22
2026-08-30T17:53:10.768Z,20.399,8371535872,8371535872,0,5775486976,35119104,3.22
2026-08-30T17:53:11.067Z,20.698,8372506624,8372506624,0,5776048128,35119104,4.64
2026-08-30T17:53:11.305Z,20.936,8375832576,8375832576,0,5776748544,35115008,4.64
2026-08-30T17:53:11.506Z,21.137,8376082432,8376082432,0,5772304384,35098624,4.64
2026-08-30T17:53:11.818Z,21.449,8376188928,8376188928,0,5767467008,34668544,4.64
2026-08-30T17:53:12.020Z,21.651,8376336384,8376336384,0,5765423104,34406400,4.64
2026-08-30T17:53:12.176Z,21.807,8376537088,8376537088,0,5777682432,34365440,4.64
